,OFF_RATING,PACE,PPP,WINS
281,-0.11757249783617896,-1.2922416287736391,1.057,47.0
282,-0.8524006093122609,-0.4424376349037066,1.04,46.0
283,-1.7635874675426009,1.378570923389011,1.006,15.0
284,-1.9987324632149504,-0.604305062307506,0.993,12.0
285,0.08817937337712482,0.4073663589662261,1.064,29.0
286,1.352083725115985,-0.36150392120180685,1.107,59.0
287,-1.0581524805255647,1.742772635047557,1.03,32.0
288,-0.4408968668856533,-0.48290449175465355,1.048,27.0
289,2.292663707805371,1.1357697822833177,1.139,54.0
290,0.9111868582303357,-1.9801781952397781,1.096,50.0
291,-0.7348281114760862,0.5692337863700255,1.044,25.0
292,0.6760418625579904,-0.4424376349037066,1.093,50.0
293,0.26453812013138284,0.20503207471147966,1.07,50.0
294,1.0875456049845937,0.1240983610095857,1.102,40.0
295,0.8524006093122484,0.3668995021152791,1.097,53.0
296,-0.02939312445904996,0.4073663589662261,1.075,40.0
297,-1.028759356066519,-0.40197077805275955,1.031,26.0
298,-0.7348281114760862,-1.656443340432185,1.045,27.0
299,-0.9993662316074773,-0.928039917115099,1.039,44.0
300,-0.4040779543727224,-1.2453879915544082,1.051,44.0
301,-0.15283777548813088,-0.8637140327352342,1.055,56.0
302,-1.5660637817139633,0.4085324966620042,1.015,19.0
303,-0.21564782020927986,-1.5422455150804255,1.054,46.0
304,0.3182375599204799,-0.6940811621489333,1.072,62.0
305,0.9777430294925333,-0.48204007391606024,1.084,57.0
306,1.5744384543434422,1.4263297201797973,1.117,50.0
307,0.3182375599204799,1.2142886319469242,1.071,36.0
308,1.1033631189348312,1.0022475437140512,1.102,43.0
309,-0.8437482674207609,0.4085324966620042,1.048,32.0
310,1.071958096574259,-0.48204007391606024,1.096,57.0
311,1.5116284096222932,-0.5668565092092107,1.106,58.0
312,-1.7230888935168336,-1.033346903321535,1.008,35.0
313,-1.0635834239447801,1.9776365495852661,1.032,17.0
314,-1.346228625189944,-0.9061222503818064,1.021,24.0
315,1.1975781860165526,1.5111461554729417,1.099,42.0
316,0.38104760464162896,-0.43963185626948803,1.074,52.0
317,-0.8123432450601842,1.1294721966537737,1.041,37.0
318,-0.15283777548813088,-0.2699989856831872,1.053,41.0
319,0.7893128953290908,0.9598393260674729,1.086,40.0
320,0.3496425822810522,-1.7118783856667263,1.073,48.0
321,-1.2206085357476506,1.383921502533219,1.029,24.0
322,1.5430334319828698,0.026858537842830266,1.105,61.0
323,1.2917932530982739,0.3237160613688538,1.099,55.0
